sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a veterinary type of medicine.,medicine,medicine, veterinary,0.2234857678413391,type of, of,0.026593822985887527,0.35000571608543396,2.0714406967163086,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a veterinary type of medicine.,medicine,medicine, veterinary,0.00027761675301007926,type of, of,0.6303946375846863,0.6768905520439148,2.052713394165039,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a veterinary type of medicine.,medicine,medicine, veterinary,0.0962129756808281,type of, of,0.1974886953830719,0.28956282138824463,2.0762574672698975,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a veterinary type of medicine.,medicine,medicine, veterinary,0.009974882006645203,type of, of,0.03681676834821701,0.15238302946090698,2.0634706020355225,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a veterinary type of medicine.,medicine,medicine, veterinary,0.05465352535247803,type of, of,0.02564203552901745,0.1760689616203308,2.06787109375,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a veterinary type of medicine.,medicine,medicine, veterinary,0.2363179475069046,type of, of,0.009305458515882492,0.2719467580318451,2.060335636138916,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a veterinary type of medicine.,medicine,medicine, veterinary,3.1306553864851594e-05,type of, of,0.00203748419880867,0.14675980806350708,2.0590391159057617,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a veterinary type of medicine.,medicine,medicine, veterinary,4.860541594098322e-06,type of, of,0.0001704923779470846,0.148942232131958,2.054579496383667,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a veterinary type of medicine.,medicine,medicine, veterinary,0.010300512425601482,type of, of,0.0027637577150017023,0.16826017200946808,2.048821449279785,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a veterinary type of medicine.,medicine,medicine, veterinary,0.012689514085650444,type of, of,0.023905010893940926,0.17226454615592957,2.0600063800811768,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a veterinary type of medicine.,medicine,medicine, veterinary,0.08605250716209412,type of, of,0.122689388692379,0.27302759885787964,2.0744967460632324,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a veterinary type of medicine.,medicine,medicine, veterinary,0.11956766992807388,type of, of,0.09871193021535873,0.21930555999279022,2.0767786502838135,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a veterinary type of medicine.,medicine,medicine, veterinary,0.11034693568944931,type of, of,0.005936734843999147,0.17586418986320496,2.072154998779297,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a veterinary type of medicine.,medicine,medicine, veterinary,0.04208722710609436,type of, of,0.028359783813357353,0.17167450487613678,2.0634102821350098,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a veterinary type of medicine.,medicine,medicine, veterinary,0.052777405828237534,type of, of,0.0851002186536789,0.25244924426078796,2.060377359390259,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a veterinary type of medicine.,medicine,medicine, veterinary,0.14275750517845154,type of, of,0.046255793422460556,0.26555854082107544,2.0761404037475586,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.021294699981808662,type of, of,0.22656893730163574,0.20337139070034027,2.0710325241088867,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.1727314442396164,type of, of,0.010083811357617378,0.20383255183696747,2.0741820335388184,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.00470977695658803,type of, of,0.40650561451911926,0.2127118855714798,2.058767795562744,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.09358905255794525,type of, of,0.309909462928772,0.22742344439029694,2.075233221054077,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.07791963219642639,type of, of,0.15739388763904572,0.3891887366771698,2.0554137229919434,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.06186259537935257,type of, of,0.5081788897514343,0.3531552851200104,2.0659642219543457,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.15389922261238098,type of, of,0.1301574409008026,0.24249231815338135,2.075571298599243,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.008115178905427456,type of, of,0.07709364593029022,0.06093693897128105,2.048703193664551,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.349281370639801,type of, of,0.0056900945492088795,0.36713436245918274,2.0709431171417236,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.0001244291488546878,type of, of,0.7858870029449463,0.6604345440864563,2.034273147583008,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.14780113101005554,type of, of,0.20252908766269684,0.27549612522125244,2.076486587524414,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.040186189115047455,type of, of,0.029305247589945793,0.1518918126821518,2.0666298866271973,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.031265828758478165,type of, of,0.020565107464790344,0.1693805307149887,2.067925453186035,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.11136046797037125,type of, of,0.024331796914339066,0.26447150111198425,2.0734925270080566,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,7.027400101833337e-07,type of, of,0.00022986673866398633,0.144327312707901,2.053147792816162,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,2.9313639515748946e-08,type of, of,4.562867161439499e-06,0.14515583217144012,2.0527920722961426,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.06108395755290985,type of, of,0.03705912083387375,0.17731334269046783,2.0632247924804688,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.012608793564140797,type of, of,0.011683480814099312,0.18172983825206757,2.0562071800231934,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.18620578944683075,type of, of,0.27572181820869446,0.3022782802581787,2.0759470462799072,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.10860282182693481,type of, of,0.11446845531463623,0.21100685000419617,2.0774524211883545,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.010669764131307602,type of, of,0.0038750788662582636,0.14751902222633362,2.0526890754699707,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.006635749246925116,type of, of,0.015063880011439323,0.1619996577501297,2.052233934402466,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.09346957504749298,type of, of,0.15120337903499603,0.23983466625213623,2.0759313106536865,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
There was a phone type of message.,message,message, phone,0.33429256081581116,type of, of,0.038657333701848984,0.27843785285949707,2.0735692977905273,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.01930357702076435,type of, of,0.22702988982200623,0.19690290093421936,2.0709691047668457,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.05989087373018265,type of, of,0.011459256522357464,0.19077812135219574,2.072330951690674,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.018966497853398323,type of, of,0.4006827175617218,0.2133832424879074,2.0596251487731934,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.2872048020362854,type of, of,0.24371059238910675,0.2461908459663391,2.0749895572662354,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.021324606612324715,type of, of,0.16030970215797424,0.3692181706428528,2.050581693649292,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.04185759276151657,type of, of,0.5207495093345642,0.3528936505317688,2.064997911453247,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.1975264847278595,type of, of,0.11637260764837265,0.23799733817577362,2.075510025024414,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.0011219191364943981,type of, of,0.07248400151729584,0.053183455020189285,2.046358346939087,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.2797021269798279,type of, of,0.007243633735924959,0.362982839345932,2.0728254318237305,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.0002077531098620966,type of, of,0.7543917894363403,0.6482115983963013,2.0386171340942383,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.10125633329153061,type of, of,0.1941884309053421,0.26650580763816833,2.0759027004241943,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.012529936619102955,type of, of,0.02770342119038105,0.14884352684020996,2.0648865699768066,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.030609916895627975,type of, of,0.027565861120820045,0.16604158282279968,2.067622661590576,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.10797250270843506,type of, of,0.0215494055300951,0.26610299944877625,2.0744853019714355,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,1.8473180034561665e-06,type of, of,0.00030419783433899283,0.1443040817975998,2.052326202392578,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,1.0341841516492423e-07,type of, of,7.504229415644659e-06,0.14515848457813263,2.052441358566284,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.04831094667315483,type of, of,0.025549456477165222,0.16600438952445984,2.062058925628662,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.017952105030417442,type of, of,0.01464735995978117,0.18243831396102905,2.057267665863037,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.11989131569862366,type of, of,0.3086603581905365,0.3113652765750885,2.075716495513916,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.07878395915031433,type of, of,0.12048869580030441,0.20649950206279755,2.077056407928467,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.01276095025241375,type of, of,0.003859992604702711,0.1547289341688156,2.05214524269104,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.013277397491037846,type of, of,0.02098984271287918,0.16817130148410797,2.0540711879730225,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.03490448370575905,type of, of,0.2842235267162323,0.26752328872680664,2.0756278038024902,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
There was a computer type of message.,message,message, computer,0.23379822075366974,type of, of,0.0424785353243351,0.2656143307685852,2.0741019248962402,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
There was an urgent type of message.,message,message, urgent,0.039848241955041885,type of, of,0.21811726689338684,0.2151799201965332,2.072021961212158,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
There was an urgent type of message.,message,message, urgent,0.01232592761516571,type of, of,0.0119575010612607,0.1824413388967514,2.071045398712158,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
There was an urgent type of message.,message,message, urgent,0.0384213849902153,type of, of,0.3925938904285431,0.22566242516040802,2.060758352279663,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
There was an urgent type of message.,message,message, urgent,0.06797001510858536,type of, of,0.32175102829933167,0.23601846396923065,2.0746560096740723,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
There was an urgent type of message.,message,message, urgent,0.06022888422012329,type of, of,0.16496476531028748,0.38559526205062866,2.054270029067993,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
There was an urgent type of message.,message,message, urgent,0.099714495241642,type of, of,0.4831096827983856,0.33586713671684265,2.0677616596221924,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
There was an urgent type of message.,message,message, urgent,0.06156604737043381,type of, of,0.16704542934894562,0.24008169770240784,2.074082374572754,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
There was an urgent type of message.,message,message, urgent,0.000600776809733361,type of, of,0.06549765914678574,0.019865237176418304,2.037111282348633,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
There was an urgent type of message.,message,message, urgent,0.2696373164653778,type of, of,0.008492027409374714,0.3158572316169739,2.073603868484497,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
There was an urgent type of message.,message,message, urgent,7.46107252780348e-05,type of, of,0.7721144556999207,0.6584970355033875,2.0360348224639893,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
