sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.002910757437348366,1.5015345811843872,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,2.941800687494833e-07,1.5002260208129883,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.2990722358226776,1.589593768119812,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.05312950536608696,1.562535047531128,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,1.0127200512261561e-20,1.5002228021621704,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,1.6496139838718252e-19,1.5191044807434082,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.9999992847442627,1.5002228021621704,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,3.6033719695140006e-22,1.5002226829528809,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.011142545379698277,1.5390244722366333,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.004108869936317205,1.558537483215332,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.13950438797473907,1.564210295677185,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.20091231167316437,1.567720890045166,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.03876964747905731,1.511877417564392,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.46569278836250305,1.5932962894439697,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.09120846539735794,1.5692518949508667,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.0008913315832614899,1.5041074752807617,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.25489282608032227,1.585012674331665,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.8673251867294312,1.5359857082366943,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.37070098519325256,1.5853300094604492,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.194854736328125,1.5575224161148071,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.06843187659978867,1.5304419994354248,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.15479016304016113,1.5681875944137573,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.005165723618119955,1.5030083656311035,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.0089229391887784,1.5073168277740479,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.0030109877698123455,1.5013402700424194,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,1.000905385240003e-07,1.5002237558364868,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.5569443106651306,1.585943579673767,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.016507677733898163,1.545865535736084,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,2.3355866450636717e-25,1.5541672706604004,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,5.766878899337585e-17,1.570050597190857,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,0.9999994039535522,1.5002228021621704,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
He prescribed medicine. ,It was prescription medicine.,medicine,active,V,N,medicine, prescribed,2.0098065504337734e-21,1.5002226829528809,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.15962369740009308,1.5649981498718262,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.048192381858825684,1.565081238746643,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.4468275010585785,1.5861430168151855,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.04622608795762062,1.5417170524597168,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.060188379138708115,1.5178368091583252,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.4404414892196655,1.593827247619629,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.1357545256614685,1.568934440612793,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.0002780397771857679,1.5016863346099854,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.2853435277938843,1.5864698886871338,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.8691871762275696,1.5355210304260254,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.3641095757484436,1.586875557899475,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.2510192096233368,1.569643259048462,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.31385713815689087,1.570961594581604,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.22485433518886566,1.581247091293335,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.005094071850180626,1.5020865201950073,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.007802107837051153,1.503385305404663,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.000938946905080229,1.5006775856018066,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,4.850106165577017e-07,1.500232458114624,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.43555301427841187,1.5947070121765137,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.18233628571033478,1.5681483745574951,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,2.19015131101594e-21,1.5002235174179077,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,1.788972203595931e-19,1.5202962160110474,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,0.9999996423721313,1.50022292137146,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
He studied medicine. ,It was orthopedic medicine.,medicine,active,V,N,medicine, studied,7.948927805647566e-21,1.5002226829528809,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.06758750230073929,1.550026297569275,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.28904861211776733,1.5881346464157104,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.12713904678821564,1.5623877048492432,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.12340085953474045,1.5560872554779053,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.05442851036787033,1.5162456035614014,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.45915743708610535,1.5932209491729736,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.1203666403889656,1.5690125226974487,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.002463842509314418,1.5029785633087158,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.2785879969596863,1.5832750797271729,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.8971356749534607,1.5286729335784912,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.4384450316429138,1.5883840322494507,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.3817084729671478,1.5818004608154297,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.4373170733451843,1.5823677778244019,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.05760802701115608,1.5307445526123047,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.16920839250087738,1.5448963642120361,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.1350114643573761,1.5404243469238281,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.004094263073056936,1.5020099878311157,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,5.862660145794507e-06,1.500232458114624,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.36181479692459106,1.5952973365783691,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.696806013584137,1.5674211978912354,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,6.202123330975028e-20,1.5002970695495605,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,7.969589534510271e-16,1.5002541542053223,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,0.999996542930603,1.5002237558364868,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
He practiced medicine. ,It was veterinary medicine.,medicine,active,V,N,medicine, practiced,4.0138137892917257e-19,1.5002226829528809,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
