sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a traffic jam.,0,5,0.20357005298137665,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,1,5,0.21219396591186523,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,2,5,0.32154884934425354,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,3,5,0.31727170944213867,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,0,0,0.26469528675079346,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,1,0,0.3426460027694702,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,2,0,0.1696081906557083,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,3,0,0.30963459610939026,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,0,1,0.3134138286113739,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,1,1,0.4074477255344391,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,2,1,0.36847421526908875,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,3,1,0.033842265605926514,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,0,2,0.34138455986976624,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,1,2,0.720643937587738,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,2,2,0.3516097664833069,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,3,2,0.2364761382341385,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,0,3,0.19926156103610992,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,1,3,0.27163439989089966,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,2,3,0.1312459409236908,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,3,3,0.14973995089530945,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,0,4,0.2691250741481781,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,1,4,0.1861087679862976,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,2,4,0.297603040933609,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,3,4,0.27126285433769226,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,0,5,0.22008566558361053,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,1,5,0.21308350563049316,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,2,5,0.3246563673019409,14067712,EleutherAI/pythia-14m,step31000,31000
It was a duplicate key.,3,5,0.20029616355895996,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,0,0,0.2611331641674042,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,1,0,0.3286389410495758,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,2,0,0.1713249385356903,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,3,0,0.25260302424430847,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,0,1,0.3527587056159973,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,1,1,0.39642810821533203,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,2,1,0.37006741762161255,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,3,1,0.10143716633319855,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,0,2,0.35742878913879395,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,1,2,0.7231928110122681,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,2,2,0.34387922286987305,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,3,2,0.23428678512573242,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,0,3,0.19895954430103302,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,1,3,0.2797256410121918,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,2,3,0.13082130253314972,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,3,3,0.14953193068504333,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,0,4,0.2660207450389862,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,1,4,0.18673299252986908,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,2,4,0.29968684911727905,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,3,4,0.26897695660591125,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,0,5,0.20636801421642303,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,1,5,0.22103384137153625,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,2,5,0.3343634307384491,14067712,EleutherAI/pythia-14m,step31000,31000
It was a master key.,3,5,0.21227045357227325,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,0,0,0.27053743600845337,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,1,0,0.2851070463657379,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,2,0,0.1603010594844818,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,3,0,0.34510403871536255,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,0,1,0.3622431755065918,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,1,1,0.40761443972587585,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,2,1,0.36425134539604187,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,3,1,0.05343276262283325,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,0,2,0.38153737783432007,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,1,2,0.7225629091262817,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,2,2,0.3569362759590149,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,3,2,0.24904631078243256,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,0,3,0.18646815419197083,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,1,3,0.2875577509403229,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,2,3,0.13105998933315277,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,3,3,0.14966575801372528,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,0,4,0.2645038068294525,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,1,4,0.18201811611652374,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,2,4,0.301591157913208,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,3,4,0.23703642189502716,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,0,5,0.20522582530975342,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,1,5,0.20755000412464142,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,2,5,0.30193230509757996,14067712,EleutherAI/pythia-14m,step31000,31000
It was a delete key.,3,5,0.39646291732788086,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,0,0,0.15594419836997986,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,1,0,0.3551756739616394,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,2,0,0.1305001825094223,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,3,0,0.24081367254257202,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,0,1,0.22294561564922333,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,1,1,0.26517826318740845,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,2,1,0.31280767917633057,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,3,1,0.11582447588443756,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,0,2,0.14304819703102112,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,1,2,0.5923194885253906,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,2,2,0.24528849124908447,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,3,2,0.25045424699783325,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,0,3,0.291164755821228,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,1,3,0.3820980191230774,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,2,3,0.3095269799232483,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,3,3,0.3039684295654297,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,0,4,0.21462401747703552,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,1,4,0.27672237157821655,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,2,4,0.21921710669994354,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,3,4,0.14094650745391846,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,0,5,0.3005709946155548,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,1,5,0.2705767750740051,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,2,5,0.24013380706310272,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the marinated lamb.,3,5,0.31354576349258423,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,0,0,0.21528366208076477,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,1,0,0.27393320202827454,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,2,0,0.11177530139684677,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,3,0,0.43152353167533875,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,0,1,0.16589151322841644,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,1,1,0.37250837683677673,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,2,1,0.34006446599960327,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,3,1,0.17363868653774261,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,0,2,0.2408125400543213,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,1,2,0.5216200947761536,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,2,2,0.2720627784729004,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,3,2,0.3002590537071228,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,0,3,0.32195326685905457,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,1,3,0.4184644818305969,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,2,3,0.3718452453613281,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,3,3,0.3782390356063843,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,0,4,0.25141653418540955,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,1,4,0.30913224816322327,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,2,4,0.2559715211391449,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,3,4,0.1840364634990692,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,0,5,0.3868393898010254,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,1,5,0.29872286319732666,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,2,5,0.25413310527801514,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the grilled lamb.,3,5,0.40005555748939514,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,0,0,0.20698635280132294,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,1,0,0.2755124270915985,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,2,0,0.11220357567071915,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,3,0,0.3416287899017334,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,0,1,0.16659919917583466,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,1,1,0.37297797203063965,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,2,1,0.31980735063552856,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,3,1,0.15356920659542084,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,0,2,0.198490172624588,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,1,2,0.5575734376907349,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,2,2,0.26455947756767273,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,3,2,0.3139972686767578,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,0,3,0.3478536307811737,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,1,3,0.38172647356987,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,2,3,0.37960511445999146,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,3,3,0.3834364116191864,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,0,4,0.2849663496017456,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,1,4,0.3378364145755768,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,2,4,0.28952455520629883,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,3,4,0.18049080669879913,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,0,5,0.21509884297847748,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,1,5,0.32548150420188904,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,2,5,0.26998862624168396,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the cute lamb.,3,5,0.47974735498428345,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,0,0,0.21862317621707916,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,1,0,0.2622753381729126,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,2,0,0.22330120205879211,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,3,0,0.29314470291137695,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,0,1,0.15135279297828674,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,1,1,0.4046779274940491,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,2,1,0.14428889751434326,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,3,1,0.008346578106284142,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,0,2,0.26294469833374023,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,1,2,0.7007483839988708,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,2,2,0.3636265993118286,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,3,2,0.24163810908794403,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,0,3,0.22957929968833923,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,1,3,0.35361915826797485,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,2,3,0.26249971985816956,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,3,3,0.25740256905555725,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,0,4,0.23769009113311768,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,1,4,0.27582448720932007,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,2,4,0.21447183191776276,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,3,4,0.2174215316772461,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,0,5,0.24075718224048615,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,1,5,0.25830912590026855,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,2,5,0.276692658662796,14067712,EleutherAI/pythia-14m,step31000,31000
She had curly locks.,3,5,0.5102356672286987,14067712,EleutherAI/pythia-14m,step31000,31000
She had brown locks.,0,0,0.27750542759895325,14067712,EleutherAI/pythia-14m,step31000,31000
She had brown locks.,1,0,0.257803738117218,14067712,EleutherAI/pythia-14m,step31000,31000
She had brown locks.,2,0,0.2816566824913025,14067712,EleutherAI/pythia-14m,step31000,31000
She had brown locks.,3,0,0.2160942405462265,14067712,EleutherAI/pythia-14m,step31000,31000
She had brown locks.,0,1,0.16034016013145447,14067712,EleutherAI/pythia-14m,step31000,31000
