sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a blackberry jam.,jam,jam, blackberry,0.000620800768956542,1.8539423942565918,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.24461223185062408,1.9273889064788818,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.22676284611225128,1.923136591911316,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.1498691737651825,1.9424891471862793,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.15148961544036865,1.9303430318832397,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.1349327117204666,1.942057490348816,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,2.291304781465442e-06,1.9053418636322021,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.06528840959072113,1.8867967128753662,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.0776241198182106,1.9378182888031006,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.12441599369049072,1.9428203105926514,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.08513717353343964,1.9408944845199585,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.4630122482776642,1.8892254829406738,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.003553771646693349,1.9302358627319336,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.09319095313549042,1.9423621892929077,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,3.3833661291282624e-05,1.9209511280059814,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,9.754880920809228e-07,1.9166779518127441,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.042068302631378174,1.938855767250061,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,2.713213007154991e-06,1.8536326885223389,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,1.3689008260264757e-10,1.8953616619110107,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,2.2549553573675794e-14,1.88229238986969,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.13541415333747864,1.9353468418121338,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.01354595273733139,1.8636698722839355,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.0977945476770401,1.9347212314605713,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.05227966606616974,1.9053902626037598,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.01072086300700903,1.858892560005188,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.08370386064052582,1.9165966510772705,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.2480960488319397,1.9302116632461548,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.1655224859714508,1.9421180486679077,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.13671495020389557,1.9261081218719482,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.12149606645107269,1.9411585330963135,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,2.4847835447872058e-05,1.9332175254821777,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.06876403093338013,1.892013669013977,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.08284284174442291,1.9376418590545654,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.0537617988884449,1.9409596920013428,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.055479638278484344,1.9391608238220215,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.46395397186279297,1.8966095447540283,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.004163866862654686,1.9322842359542847,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.06526678055524826,1.9414432048797607,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.002987487241625786,1.922444224357605,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.0003498601436149329,1.9170832633972168,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,0.03681914508342743,1.9379812479019165,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,2.82336509727088e-09,1.8536314964294434,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,7.379897137838043e-09,1.8749066591262817,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a peach jam.,jam,jam, peach,9.607280249124273e-13,1.8682186603546143,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.1407899558544159,1.7774022817611694,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.018956849351525307,1.7002394199371338,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.15155427157878876,1.777376651763916,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.1548135131597519,1.7743546962738037,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.004675421863794327,1.6926844120025635,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.618935763835907,1.761972188949585,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.6288224458694458,1.7606968879699707,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.3691815733909607,1.7850168943405151,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.3033832013607025,1.7735066413879395,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.1503809690475464,1.784877061843872,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,8.336093060279381e-07,1.771162509918213,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.17008759081363678,1.736130714416504,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.17489390075206757,1.7804322242736816,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.22051456570625305,1.7874807119369507,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.15177655220031738,1.7873343229293823,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.867897093296051,1.7236355543136597,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.002893784549087286,1.7762631177902222,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.1041363850235939,1.7873870134353638,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,5.8264842664357275e-05,1.7674949169158936,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,6.102359293436166e-06,1.7636224031448364,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.10558053851127625,1.7864558696746826,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,0.19805651903152466,1.735595464706421,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,7.347456519070372e-13,1.752568006515503,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a traffic jam.,jam,jam, traffic,2.1817032704626697e-14,1.7372891902923584,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.012292832136154175,1.7779147624969482,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.0003836806572508067,1.7421419620513916,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.0865263044834137,1.7853749990463257,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.19669829308986664,1.7771788835525513,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.021493153646588326,1.6990025043487549,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.47956958413124084,1.7750201225280762,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.417025625705719,1.7740572690963745,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.30408182740211487,1.784110426902771,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.12482316792011261,1.76906156539917,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.09328886866569519,1.7789571285247803,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,6.137289343399743e-09,1.748201608657837,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.2257307916879654,1.7450790405273438,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.28906679153442383,1.778224229812622,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.16329941153526306,1.7881364822387695,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.1247498169541359,1.7874044179916382,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.9066820740699768,1.714984655380249,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.008998842909932137,1.7753162384033203,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.11290831118822098,1.786961317062378,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.00048294791486114264,1.766958475112915,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,4.157291914452799e-05,1.762117862701416,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,0.18541689217090607,1.7874348163604736,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,2.905736762315314e-11,1.6914124488830566,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,2.2012511258218126e-10,1.739803433418274,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a duplicate key.,key,key, duplicate,1.1862500565174017e-11,1.7303779125213623,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.03797733411192894,1.7792571783065796,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.002018696628510952,1.7423784732818604,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.027378510683774948,1.7832908630371094,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.11294754594564438,1.7730098962783813,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.0019409480737522244,1.6941859722137451,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.2685109078884125,1.7798168659210205,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.514320433139801,1.7712867259979248,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.21619923412799835,1.784421443939209,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.12589006125926971,1.7751448154449463,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.10504236817359924,1.7802468538284302,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,5.0780162297314746e-08,1.7486653327941895,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.2241932898759842,1.7496697902679443,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.1962202489376068,1.7758162021636963,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.1531098335981369,1.786430835723877,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.1101110503077507,1.7872700691223145,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.9195047616958618,1.7119795083999634,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.0035951435565948486,1.7745373249053955,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.07571405172348022,1.78564453125,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.00012141042680013925,1.7694270610809326,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,7.5985794865118805e-06,1.7661899328231812,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.05450039729475975,1.7854206562042236,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,0.004637563601136208,1.71030592918396,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,8.513292293343966e-09,1.736046552658081,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a master key.,key,key, master,2.8622861025784374e-11,1.7294670343399048,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a delete key.,key,key, delete,0.04230649769306183,1.7794709205627441,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a delete key.,key,key, delete,0.005320088006556034,1.7428534030914307,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
