"","sentence","word","string","disambiguating_word","mpath","revision","seed_name","seed","step","0_1","1_1","2_1","3_1","0_2","1_2","2_2","3_2","0_3","1_3","2_3","3_3","0_4","1_4","2_4","3_4","0_5","1_5","2_5","3_5","0_6","1_6","2_6","3_6"
"1807","It was a summer home.","home","home","summer","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.190654277801514,0.043707512319088,0.0340602323412895,0.120041348040104,0.0799355804920197,1.33139319586917e-05,0.0229002851992846,0.363471567630768,0.217023849487305,0.308715730905533,0.552438914775848,0.293675303459167,0.163476690649986,0.783324420452118,0.133644327521324,0.371478825807571,7.46789352579213e-10,0.0002845846756827,8.63443361254213e-09,2.96807474431393e-11,2.91720120282335e-11,0.999589145183563,0.00917194224894046,0.00905951019376516
"1808","It was a childhood home.","home","home","childhood","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.206305205821991,0.0496698915958404,0.039217971265316,0.208154812455177,0.00654991436749696,0.00081481214147061,0.14226134121418,0.390724390745163,0.183399200439453,0.361740052700043,0.441895663738251,0.252033531665802,0.130851224064827,0.816495597362518,0.0684824734926224,0.177082911133766,3.75796616047808e-10,1.0955488505715e-05,1.41188216673527e-08,5.39958563972043e-11,2.49145806208162e-08,0.998498797416687,4.97276886335385e-10,0.00026507908478379
"1809","It was a funeral home.","home","home","funeral","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.339468955993652,0.127363055944443,0.00725088315084576,0.0452833063900471,0.0140074817463756,8.67336984811118e-06,0.217526316642761,0.539403319358826,0.206722944974899,0.311839997768402,0.717408180236816,0.33167439699173,0.137747094035149,0.835010647773743,0.155396848917007,0.372268199920654,1.07640263369291e-09,0.644146025180817,7.11979666334628e-08,2.31484553747663e-10,2.50572518289971e-09,1,8.15201861570358e-09,9.6748182841111e-05
"1810","They had natural intelligence.","intelligence","intelligence","natural","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.364504337310791,0.117474265396595,0.0514107495546341,0.172052636742592,0.00242551765404641,7.7215772762429e-06,0.0916492715477943,0.306792467832565,0.17044335603714,0.182479739189148,0.206752985715866,0.297245472669601,0.0628291666507721,0.707482397556305,0.0786833837628365,0.252245634794235,1.23600116253009e-10,1.07090909490931e-12,2.80956857778847e-08,9.19181831343652e-13,4.80977335264417e-37,0.00185305846389383,6.5642772874534e-34,0.0002164011093555
"1811","They had innate intelligence.","intelligence","intelligence","innate","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.65678459405899,0.147625058889389,0.0128517914563417,0.268952041864395,0.00675984937697649,3.45579564964282e-06,0.0372847430408001,0.32501882314682,0.207669481635094,0.365028500556946,0.33506852388382,0.338647842407227,0.0682570785284042,0.686868965625763,0.214921623468399,0.309863716363907,2.92490742737073e-08,4.45516852778383e-05,2.2820783840416e-07,4.03562978590344e-08,7.77543047308926e-12,0.999527215957642,1.38131367088435e-21,0.00015253436868079
"1812","They had classified intelligence.","intelligence","intelligence","classified","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.0640362426638603,0.159088164567947,0.0187536403536797,0.2727010846138,0.292206108570099,5.83774578899465e-07,0.0143545474857092,0.375383377075195,0.366235315799713,0.146357610821724,0.192184403538704,0.283467978239059,0.219078585505486,0.71464216709137,0.759747624397278,0.16744177043438,0.0980473756790161,0.00120105734094977,0.129270732402802,0.0295413322746754,1.33520979036555e-26,2.85821209534715e-17,3.72442826579444e-10,0.996036350727081
"1813","It was a sensitive issue.","issue","issue","sensitive","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.0296252127736807,0.0336876958608627,0.172541588544846,0.0590961910784244,0.00104900123551487,4.99166731060541e-07,0.0288034845143557,0.319744616746902,0.0916402041912079,0.0817307308316231,0.322580397129059,0.290627121925354,0.0504497028887272,0.791952669620514,0.026088984683156,0.296337872743607,8.41014341501634e-11,1.12292939974824e-13,1.1883392048162e-09,2.06987991200128e-13,4.25353857709876e-36,4.62684010794774e-22,5.50606191228352e-21,0.00291344686411321
"1814","It was a political issue.","issue","issue","political","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.54986560344696,0.123677365481853,0.130805179476738,0.103469796478748,0.00192403560504317,1.08987512348335e-08,0.0374328121542931,0.52937251329422,0.0891733914613724,0.166688993573189,0.450404942035675,0.332191735506058,0.0622484460473061,0.783807337284088,0.00685342634096741,0.241226062178612,1.59752311379435e-09,1.19880644433579e-06,1.307395365302e-07,1.12252729334017e-09,0,1.48417158455277e-24,6.25605458770903e-16,3.63537515113421e-06
"1815","It was a weekly issue.","issue","issue","weekly","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.435276210308075,0.229235723614693,0.0617430806159973,0.221699520945549,0.00129924272187054,2.66282597749523e-07,0.00920449942350387,0.362012773752213,0.156756967306137,0.202899619936943,0.618399262428284,0.34685406088829,0.140303060412407,0.774321496486664,0.0556814074516296,0.651284515857697,5.04849051452538e-10,3.59317637048662e-05,3.45800166279275e-09,2.20123485411561e-11,5.88419503078516e-34,1.14651926732927e-13,2.99087130387586e-14,0.00448181573301553
"1816","It was a blackberry jam.","jam","jam","blackberry","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.199879854917526,0.0737428218126297,0.0977292284369469,0.140479654073715,0.010425285436213,1.35906439027167e-05,0.0108754811808467,0.226931571960449,0.124875128269196,0.207806125283241,0.323298871517181,0.145000919699669,0.135987192392349,0.443966269493103,0.0340836979448795,0.159063100814819,8.38288315208047e-07,0.00158604036550968,1.36671849304548e-06,1.92681204680412e-06,0.00384782324545085,0.451494365930557,7.21852101703144e-27,2.72476256668597e-07
"1817","It was a peach jam.","jam","jam","peach","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.0611933171749115,0.0306277647614479,0.0196204353123903,0.120139181613922,0.0016598094953224,1.78022517616228e-07,0.00209616147913038,0.208006247878075,0.0527527444064617,0.125157803297043,0.146610617637634,0.124939098954201,0.0742264688014984,0.439275860786438,0.0181519351899624,0.0906806886196136,4.23147237735289e-12,1.93015590489731e-12,2.28496221943431e-10,7.2576247234224e-09,0.028117910027504,4.68160676891927e-10,4.53237025562531e-25,1.97723100114899e-08
"1818","It was a traffic jam.","jam","jam","traffic","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.0629659369587898,0.0488548688590527,0.0245625823736191,0.520959913730621,0.00080448330845683,7.99463293787994e-07,0.184905961155891,0.361496299505234,0.17630210518837,0.395144402980804,0.517711043357849,0.30550155043602,0.100579157471657,0.830701649188995,0.0388853400945663,0.310994416475296,7.0221818811167e-12,1.16770895175478e-08,5.87977722066313e-10,7.54341744624298e-09,0.994812726974487,0.999999403953552,4.12727942640151e-28,0.0235366262495518
"1819","It was a duplicate key.","key","key","duplicate","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.444033324718475,0.0967811942100525,0.12579108774662,0.160991072654724,0.00010336793638998,1.05854291998497e-09,0.0178968422114849,0.315532982349396,0.23187243938446,0.156029507517815,0.442315459251404,0.358006238937378,0.141818463802338,0.820641398429871,0.229623675346375,0.414810806512833,6.41869357664859e-09,1.36571816256037e-06,6.00506780301657e-07,5.44349391951027e-11,0.99549674987793,1,9.3576235898462e-14,0.0733317956328392
"1820","It was a master key.","key","key","master","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.202977210283279,0.0290257725864649,0.0216418150812387,0.0401710607111454,0.00035486521665006,4.82936286516633e-07,0.201763227581978,0.426002264022827,0.164804428815842,0.180180966854095,0.310824513435364,0.422256529331207,0.117481425404549,0.825782895088196,0.0966781973838806,0.25954282283783,6.00282878959746e-11,2.6487700921507e-11,1.00803116964698e-08,6.09393091544064e-11,3.03521517253103e-07,0.438413918018341,2.38813015088082e-17,8.21486974018626e-05
"1821","It was a delete key.","key","key","delete","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.664377629756927,0.116419523954391,0.0366215817630291,0.146575599908829,0.00117793271783739,5.41337807913322e-10,0.0231278408318758,0.431922197341919,0.25409072637558,0.162855222821236,0.558710217475891,0.403984904289246,0.195357233285904,0.824788451194763,0.268050223588943,0.444002956151962,3.48984019460374e-09,0.00546191772446036,7.1484743102701e-07,4.15625329708291e-08,1.67620598290341e-07,1,2.29318737528803e-14,4.68425350845791e-05
"1822","They liked the marinated lamb.","lamb","lamb","marinated","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.0912916734814644,0.056876040995121,0.23382605612278,0.0641414970159531,3.10492068820167e-05,1.8835557057173e-05,0.0152170676738024,0.159893751144409,0.155639633536339,0.147543862462044,0.158283770084381,0.0711601823568344,0.0628948286175728,0.399853050708771,0.0360898934304714,0.0755695328116417,4.61135897467102e-07,0.00676376139745116,1.91431718121748e-06,2.92065510620887e-06,8.12316898191057e-08,2.98836013712389e-08,7.22712457476102e-19,0.486705273389816
"1823","They liked the grilled lamb.","lamb","lamb","grilled","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.823497295379639,0.109659485518932,0.0253743063658476,0.451026827096939,0.00019812760001514,5.4092224672786e-06,0.0143795274198055,0.277577042579651,0.29824435710907,0.297324746847153,0.538287758827209,0.274615436792374,0.0843879356980324,0.761854529380798,0.178551569581032,0.420673161745071,2.75486478074072e-09,0.00410192273557186,5.58636550351821e-08,4.60260558554637e-08,1.10772944636461e-11,1.54463068611221e-05,1.14824712772079e-16,0.882866024971008
"1824","They liked the cute lamb.","lamb","lamb","cute","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.77078777551651,0.214018300175667,0.0913146510720253,0.386122167110443,0.00035197316901758,6.488155486295e-05,0.0157291609793901,0.307585775852203,0.257220447063446,0.238826990127563,0.421600967645645,0.160052627325058,0.203060239553452,0.786174595355988,0.18238091468811,0.243465766310692,7.83260817316389e-11,0.00028781426954083,2.64800559257594e-09,6.82549461394899e-10,6.29468459578675e-08,9.27371652558163e-22,3.67335841529332e-24,0.999716699123383
"1825","She had curly locks.","lock","locks","curly","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.240220800042152,0.185693383216858,0.191107600927353,0.109747096896172,0.0389372296631336,4.0733466448728e-05,0.231261476874352,0.462178498506546,0.247529521584511,0.274668753147125,0.304706394672394,0.287254720926285,0.0880791395902634,0.794823884963989,0.133711650967598,0.274928867816925,2.60495824910834e-09,0.0676501095294952,5.38159781626746e-07,6.9671733660126e-11,2.30203432616772e-26,0.409220784902573,2.17371269247065e-32,0.0262858495116234
"1826","She had brown locks.","lock","locks","brown","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.0391568578779697,0.244235351681709,0.0893783196806908,0.0912694111466408,0.00500526651740074,2.22027370000433e-06,0.117932543158531,0.438229560852051,0.219239115715027,0.294564664363861,0.325905025005341,0.289691686630249,0.104545325040817,0.830698013305664,0.129102528095245,0.243154585361481,1.22628853205242e-06,0.00723415287211537,5.85877751291264e-06,2.81987544425988e-09,2.88612465894885e-26,0.97854608297348,0,0.106383219361305
"1827","She had window locks.","lock","locks","window","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.174362048506737,0.223881915211678,0.241695180535316,0.039663515985012,0.00363786099478602,0.00212517078034579,0.0674597769975662,0.428867101669312,0.274341702461243,0.213438719511032,0.297436892986298,0.30310532450676,0.110767126083374,0.827391803264618,0.171130061149597,0.1579260379076,3.40293269118774e-08,0.00010587620636215,7.19622448741575e-07,4.60294441451126e-10,1.34184683702188e-05,0.999814808368683,4.72239066067749e-19,0.0102450251579285
"1828","They liked the hot lunch.","lunch","lunch","hot","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.0535914860665798,0.0490335188806057,0.0866838842630386,0.00383808929473161,0.00456934981048107,5.97999087403878e-06,0.14648973941803,0.437054991722107,0.142508819699287,0.187457203865051,0.197701424360275,0.248112335801125,0.100437268614769,0.784381091594696,0.0373098626732826,0.393425077199936,1.30202593151552e-09,1.74927294871452e-09,1.66677494917167e-07,7.85338530318036e-11,0,2.9489448749936e-17,3.62376888329714e-23,0.911504626274109
"1829","They liked the sandwich lunch.","lunch","lunch","sandwich","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.0106534846127033,0.134174719452858,0.0112474076449871,0.00493570230901241,0.00131209380924701,2.24038030864904e-05,0.0212196949869394,0.49716717004776,0.237741708755493,0.216426566243172,0.280293673276901,0.357471615076065,0.0612804852426052,0.83163970708847,0.0482214167714119,0.159999132156372,2.0619810303657e-09,1.45850415078641e-10,6.43149959955736e-08,2.77192602204934e-10,7.97171160229482e-05,9.95209006759978e-07,1.021150091568e-11,0.156904861330986
"1830","They liked the afternoon lunch.","lunch","lunch","afternoon","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.144946560263634,0.121246181428432,0.130210921168327,0.013305788859725,0.0102743050083518,0.00184014567639678,0.11489450186491,0.510996878147125,0.334623605012894,0.198984920978546,0.210368484258652,0.293971359729767,0.122871622443199,0.812264323234558,0.149974182248116,0.336076557636261,2.45514053531792e-10,7.86805967600834e-11,1.4886390786728e-08,8.4049971843525e-12,0.701580882072449,9.65466245904205e-14,6.85489430907182e-05,0.984337151050568
"1831","He liked the flea market.","market","market","flea","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.13653165102005,0.230162262916565,0.0639533773064613,0.170316591858864,0.00199562963098287,8.05149647931103e-06,0.0150897726416588,0.184880495071411,0.0628563165664673,0.0535947494208813,0.0924112945795059,0.152261137962341,0.0570392981171608,0.460116744041443,0.0468804538249969,0.0879561081528664,4.47168579942314e-10,3.56161660493987e-13,5.14762525938295e-08,5.24070847482405e-12,4.36553252055705e-22,1.43407788755212e-07,0,2.15882849374793e-08
"1832","He liked the fish market.","market","market","fish","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.055146299302578,0.311797380447388,0.0498523525893688,0.0248547438532114,0.00428986502811312,4.86846192870871e-06,0.120185181498528,0.479558050632477,0.204093858599663,0.338949799537659,0.224491685628891,0.315688103437424,0.0571042709052563,0.897019982337952,0.0595593452453613,0.150228291749954,1.68890714746794e-08,0.00833378452807664,6.13038992014481e-07,4.41545665808007e-07,0.0530165247619152,0.999348700046539,1.24080840045105e-20,0.00114403234329074
"1833","He liked the housing market.","market","market","housing","EleutherAI/pythia-14m","step143000","seed6",6,143000,0.0861709117889404,0.6008340716362,0.0289233177900314,0.226099520921707,0.00684875110164284,2.7274569220026e-05,0.0990774929523468,0.351723968982697,0.155123502016068,0.318340450525284,0.20642301440239,0.323849201202393,0.0602808892726898,0.877053678035736,0.019024970009923,0.154620781540871,8.73954131286325e-10,6.49914582027122e-05,2.35417516591951e-07,9.58389034799723e-10,0.900493264198303,0.957277774810791,6.92068091193307e-20,2.96636917482829e-05
