sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was an action film.,It was a censored film.,film,film,Same Sense,1.6386633161502573e-09,0,3.8,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an action film.,It was a censored film.,film,film,Same Sense,0.0017771009357725465,1,3.8,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an action film.,It was a censored film.,film,film,Same Sense,0.0337786296107907,2,3.8,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an action film.,It was a censored film.,film,film,Same Sense,0.028963583275101623,3,3.8,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an action film.,It was a censored film.,film,film,Same Sense,0.2886362343679312,4,3.8,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an action film.,It was a censored film.,film,film,Same Sense,0.05831879519893313,5,3.8,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an action film.,It was a censored film.,film,film,Same Sense,0.013021421430173263,6,3.8,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a transparent film.,It was a plastic film.,film,film,Same Sense,1.6386633161502573e-09,0,3.4375,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a transparent film.,It was a plastic film.,film,film,Same Sense,0.0016342772342551326,1,3.4375,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a transparent film.,It was a plastic film.,film,film,Same Sense,0.017669223511150745,2,3.4375,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a transparent film.,It was a plastic film.,film,film,Same Sense,0.020877770886181923,3,3.4375,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a transparent film.,It was a plastic film.,film,film,Same Sense,0.1131827733976899,4,3.4375,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a transparent film.,It was a plastic film.,film,film,Same Sense,0.0349149678334324,5,3.4375,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a transparent film.,It was a plastic film.,film,film,Same Sense,0.01653757615525675,6,3.4375,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was a wooden foundation.,foundation,foundation,Different Sense,0.0,0,0.583333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was a wooden foundation.,foundation,foundation,Different Sense,0.012330542223779939,1,0.583333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was a wooden foundation.,foundation,foundation,Different Sense,0.033059132386638046,2,0.583333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was a wooden foundation.,foundation,foundation,Different Sense,0.022223991208943916,3,0.583333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was a wooden foundation.,foundation,foundation,Different Sense,0.1920526578722389,4,0.583333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was a wooden foundation.,foundation,foundation,Different Sense,0.06826112764042491,5,0.583333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was a wooden foundation.,foundation,foundation,Different Sense,0.03620086144259882,6,0.583333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was a concrete foundation.,foundation,foundation,Different Sense,0.0,0,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was a concrete foundation.,foundation,foundation,Different Sense,0.007079906498883126,1,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was a concrete foundation.,foundation,foundation,Different Sense,0.019776514814253354,2,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was a concrete foundation.,foundation,foundation,Different Sense,0.02098085685721862,3,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was a concrete foundation.,foundation,foundation,Different Sense,0.1777571323408017,4,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was a concrete foundation.,foundation,foundation,Different Sense,0.05946316802593066,5,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was a concrete foundation.,foundation,foundation,Different Sense,0.025800276902883335,6,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an educational foundation.,It was a wooden foundation.,foundation,foundation,Different Sense,0.0,0,0.75,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an educational foundation.,It was a wooden foundation.,foundation,foundation,Different Sense,0.007112031174173361,1,0.75,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an educational foundation.,It was a wooden foundation.,foundation,foundation,Different Sense,0.04436643620849956,2,0.75,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an educational foundation.,It was a wooden foundation.,foundation,foundation,Different Sense,0.0283152670090564,3,0.75,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an educational foundation.,It was a wooden foundation.,foundation,foundation,Different Sense,0.22695075080088845,4,0.75,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an educational foundation.,It was a wooden foundation.,foundation,foundation,Different Sense,0.06863983805772755,5,0.75,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an educational foundation.,It was a wooden foundation.,foundation,foundation,Different Sense,0.03259055172804792,6,0.75,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an educational foundation.,It was a concrete foundation.,foundation,foundation,Different Sense,0.0,0,1.555555556,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an educational foundation.,It was a concrete foundation.,foundation,foundation,Different Sense,0.0026836596135443314,1,1.555555556,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an educational foundation.,It was a concrete foundation.,foundation,foundation,Different Sense,0.038512962685167795,2,1.555555556,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an educational foundation.,It was a concrete foundation.,foundation,foundation,Different Sense,0.03417191671604658,3,1.555555556,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an educational foundation.,It was a concrete foundation.,foundation,foundation,Different Sense,0.2352518527152213,4,1.555555556,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an educational foundation.,It was a concrete foundation.,foundation,foundation,Different Sense,0.07484408061005654,5,1.555555556,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was an educational foundation.,It was a concrete foundation.,foundation,foundation,Different Sense,0.027139068477351813,6,1.555555556,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was an educational foundation.,foundation,foundation,Same Sense,0.0,0,3.066666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was an educational foundation.,foundation,foundation,Same Sense,0.008116724964620237,1,3.066666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was an educational foundation.,foundation,foundation,Same Sense,0.025841556776859287,2,3.066666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was an educational foundation.,foundation,foundation,Same Sense,0.019631814581298812,3,3.066666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was an educational foundation.,foundation,foundation,Same Sense,0.062093119890048065,4,3.066666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was an educational foundation.,foundation,foundation,Same Sense,0.02662295579375329,5,3.066666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a charitable foundation.,It was an educational foundation.,foundation,foundation,Same Sense,0.01871314957797443,6,3.066666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden foundation.,It was a concrete foundation.,foundation,foundation,Same Sense,0.0,0,3.764705882,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden foundation.,It was a concrete foundation.,foundation,foundation,Same Sense,0.0047862990571097,1,3.764705882,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden foundation.,It was a concrete foundation.,foundation,foundation,Same Sense,0.021094086255185718,2,3.764705882,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden foundation.,It was a concrete foundation.,foundation,foundation,Same Sense,0.016174812306265163,3,3.764705882,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden foundation.,It was a concrete foundation.,foundation,foundation,Same Sense,0.08683480857395043,4,3.764705882,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden foundation.,It was a concrete foundation.,foundation,foundation,Same Sense,0.035785500138079795,5,3.764705882,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden foundation.,It was a concrete foundation.,foundation,foundation,Same Sense,0.018546166037621048,6,3.764705882,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a social function.,function,function,Different Sense,8.901172354747189e-09,0,0.933333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a social function.,function,function,Different Sense,0.05463753545234418,1,0.933333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a social function.,function,function,Different Sense,0.098895121093591,2,0.933333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a social function.,function,function,Different Sense,0.08473778141055544,3,0.933333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a social function.,function,function,Different Sense,0.19090166502053696,4,0.933333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a social function.,function,function,Different Sense,0.07828805068145073,5,0.933333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a social function.,function,function,Different Sense,0.03619769586553412,6,0.933333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a business function.,function,function,Different Sense,8.901172354747189e-09,0,0.266666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a business function.,function,function,Different Sense,0.030298887958050247,1,0.266666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a business function.,function,function,Different Sense,0.09986595333642523,2,0.266666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a business function.,function,function,Different Sense,0.06063765405269539,3,0.266666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a business function.,function,function,Different Sense,0.2173105087679894,4,0.266666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a business function.,function,function,Different Sense,0.06942661013174478,5,0.266666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a business function.,function,function,Different Sense,0.030623044554943468,6,0.266666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a linear function.,It was a social function.,function,function,Different Sense,8.901172354747189e-09,0,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a linear function.,It was a social function.,function,function,Different Sense,0.08056452620361909,1,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a linear function.,It was a social function.,function,function,Different Sense,0.12991522049489146,2,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a linear function.,It was a social function.,function,function,Different Sense,0.1347885471144452,3,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a linear function.,It was a social function.,function,function,Different Sense,0.26018721824090774,4,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a linear function.,It was a social function.,function,function,Different Sense,0.11196817806042181,5,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a linear function.,It was a social function.,function,function,Different Sense,0.04236938158277481,6,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a linear function.,It was a business function.,function,function,Different Sense,8.901172354747189e-09,0,0.5,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a linear function.,It was a business function.,function,function,Different Sense,0.04258851241769879,1,0.5,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a linear function.,It was a business function.,function,function,Different Sense,0.11385544919876367,2,0.5,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a linear function.,It was a business function.,function,function,Different Sense,0.10081616195018672,3,0.5,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a linear function.,It was a business function.,function,function,Different Sense,0.3965029423499524,4,0.5,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a linear function.,It was a business function.,function,function,Different Sense,0.12503703857299853,5,0.5,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a linear function.,It was a business function.,function,function,Different Sense,0.04224935765474447,6,0.5,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a linear function.,function,function,Same Sense,8.901172354747189e-09,0,3.75,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a linear function.,function,function,Same Sense,0.016354552129487,1,3.75,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a linear function.,function,function,Same Sense,0.05046227332001918,2,3.75,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a linear function.,function,function,Same Sense,0.04493033682662284,3,3.75,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a linear function.,function,function,Same Sense,0.11351509968063078,4,3.75,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a linear function.,function,function,Same Sense,0.03493743754283829,5,3.75,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a mathematical function.,It was a linear function.,function,function,Same Sense,0.010742394738944117,6,3.75,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
